,lon,lat,output [tonnes/year]
2852,107.46458333332629,-6.139583333461928,153.752
2853,105.8637499999931,-6.135416666795209,9.2211
2854,120.45624999999245,-6.126250000128266,2.29052
2855,106.82624999999308,-6.122916666794822,1646.16
2856,155.441249999991,-6.122916666794822,0.848045
2857,106.86374999999327,-6.112916666794661,24.5595
2858,107.44916666804397,-6.112499999495697,17.2883
2859,105.87958333332642,-6.110416666794492,0.19743
2860,120.46374999999261,-6.108750000127884,0.280929
2861,106.78708333332656,-6.107916666794495,5.7657
2862,106.77874999999312,-6.107083333461162,2796.69
2863,106.90624999999307,-6.103750000127775,323.831
2864,106.94124999999298,-6.098750000127609,1301.65
2865,106.9570833333267,-6.096250000127611,84.1154
2866,106.73041666665995,-6.095416666794279,136.835
2867,149.0529166666579,-6.093750000127557,1.02044
2868,120.46624999999278,-6.092083333460721,0.125998
2869,147.60374999999158,-6.0904166667941695,0.326944
2870,155.42041666665773,-6.089583333460723,1.05907
2871,107.4262499999931,-6.083333333832854,3.67634
2872,107.01041666665964,-6.0804166667938375,0.476794
2873,107.01541666665963,-6.076250000127118,1269.81
2874,147.59041666665803,-6.076250000127118,2.69792
2875,149.00874999999132,-6.076250000127118,0.387442
2876,106.71208333332635,-6.068750000126954,17.1768
2877,155.4129166666578,-6.0679166667936215,0.722927
2878,147.57624999999143,-6.059583333460068,0.816462
2879,155.40958333332435,-6.056250000126624,0.275044
2880,105.9195833333265,-6.05291666679318,7.44674
2881,147.5641666680375,-6.051666666158383,0.497787
2882,147.55291666665812,-6.048750000126404,3.29621
2883,120.45291666665935,-6.047083333459852,0.350026
2884,105.92291666665977,-6.046250000126406,3.39608
2885,106.49624999999332,-6.045000000495861,63.0842
2886,147.5437499999914,-6.042083333459686,1.37513
2887,106.45708333332641,-6.036250000126188,361.159
2888,147.5275000013695,-6.03666666615743,3.94721
2889,150.77041666665787,-6.03583333382835,0.189394
2890,107.01541666665963,-6.034583333459523,2.50353
2891,105.93541666665988,-6.032083333459468,4.02532
2892,106.56874999999326,-6.030416666792632,234.106
2893,106.58833333332655,-6.030416670280488,49.3068
2894,106.52124999999307,-6.029583333459357,1.19376
2895,106.42291666665989,-6.029166667161007,5.31523
2896,147.51666666665824,-6.028750003613766,0.640806
2897,106.17624999999316,-6.027916666792635,0.349621
2898,150.85208333332457,-6.026250000125913,0.54318
2899,106.18874999999326,-6.025000000494003,12.7693
2900,147.5095833333246,-6.024583333459304,2.09594
2901,106.41208333332634,-6.023750000125915,0.152833
2902,150.78208333332475,-6.023750000125915,0.270441
2903,149.02124999999137,-6.022083333459193,0.307055
2904,147.5012499999914,-6.02125000012586,3.13206
2905,106.14958333332669,-6.020416666792414,76.7755
2906,106.66708333332645,-6.020833333826886,0.721543
2907,106.668749999993,-6.019583333459025,0.428892
2908,148.97958333332463,-6.018750000125749,0.576971
2909,149.03124999999136,-6.015416666792419,1.12943
2910,106.13708333332647,-6.014583333459029,19.0858
2911,106.22041666665973,-6.014583333459029,53.1468
2912,148.9612499999913,-6.014583333459029,0.115568
2913,148.9379166666581,-6.0141666671596,0.3029
2914,105.9595833333264,-6.012083333458861,10.0365
2915,120.45374999999251,-6.012083333458861,0.340113
2916,105.9695833333264,-6.011250000125585,7.64213
2917,154.81458333332444,-6.011250000125585,0.985215
2918,155.4020833333243,-6.009583333458863,0.426264
2919,150.97958333332474,-6.008750000125588,0.707407
2920,106.63291666665975,-6.007083333458809,1248.71
2921,106.39708333332658,-6.005416666792144,266.997
2922,105.97124999999312,-6.00333333382531,12.3027
2923,147.49083333332476,-5.997083336946787,5.65386
2924,105.98041666665972,-5.996250000125258,17.2367
2925,106.23541666666006,-5.996250000125258,0.235884
2926,106.39208333332658,-5.994583333458536,0.10235
2927,151.0537499999914,-5.994583333458536,0.780051
2928,147.4762499999913,-5.990416666791816,1.90566
2929,106.1024999999932,-5.989583336946794,98.9501
2930,105.9866666666598,-5.98625000361335,61.0596
2931,151.057916666658,-5.98625000012504,0.913918
2932,106.09874999999329,-5.982916666791596,3.14356
2933,107.13624999999325,-5.978333333822945,0.773267
2934,107.1333333333265,-5.977083336946464,1.02194
2935,120.45041666665963,-5.97708333345804,0.651527
2936,148.86374999999134,-5.97708333345804,1.37557
2937,106.09958333332645,-5.975416666791432,7.84434
2938,107.34791666665984,-5.975416666791432,27.0698
2939,151.07374999999115,-5.972083333457988,0.635338
2940,155.37291666665783,-5.972083333457988,0.537238
2941,107.24458333332643,-5.970416666791266,17.6518
2942,147.45375000222964,-5.971249999598001,0.849629
2943,105.99874999999332,-5.962916666791102,5.60623
2944,147.2079166666581,-5.96125000012438,0.353151
2945,147.3995833333247,-5.96125000012438,5.20511
2946,147.17916666803012,-5.9591666661523846,6.83844
2947,147.1179166666583,-5.956250000124214,0.380485
2948,105.99958333332671,-5.9554166667909385,0.71582
2949,106.2579166666597,-5.955833333820692,282.809
2950,147.0770833333247,-5.9554166667909385,2.34906
2951,147.16124999999147,-5.9554166667909385,0.666021
2952,147.22041666665814,-5.952083333457608,8.28015
2953,148.8562499999913,-5.951250000124219,0.10984
2954,154.75124999999105,-5.9504166667907725,3.12909
2955,147.22791666665807,-5.949583333457497,0.109313
2956,155.31874999999104,-5.948750000124164,0.511944
2957,132.7504166666588,-5.947083333457442,0.166149
2958,155.311249999991,-5.947083333457442,0.229543
2959,151.14374999999131,-5.94541666679072,0.199343
2960,147.07291666665822,-5.940416666790554,0.633327
2961,148.8387499999916,-5.9395833334572785,3.48027
2962,134.59291666665854,-5.938750000123889,0.550033
2963,147.31624999999144,-5.937083333457167,1.00861
2964,147.0204166666581,-5.936250000123891,0.536914
2965,106.00041666666004,-5.935416666790445,6.82777
2966,120.44708333332596,-5.9345833334571125,0.209587
2967,147.3562499999914,-5.933750000123837,6.3215
2968,107.0012499999932,-5.932083333457115,883.201
2969,147.29624999999146,-5.931250000123725,0.196979
2970,106.10708333332673,-5.92666666715138,3.19428
2971,147.06708333332472,-5.925416666790284,3.93484
2972,147.28124999999136,-5.925416666790284,0.137722
2973,147.27124999999137,-5.916250000123398,6.46865
2974,120.44874999999274,-5.915416666789952,0.416295
2975,155.28291666665768,-5.907916666789788,0.236573
2976,120.45124999999246,-5.907083333456455,0.529029
2977,146.94041666665828,-5.904583333456344,1.5885
2978,146.93708333332484,-5.903750000123011,0.248088
2979,151.21374999999148,-5.902916666789736,0.100362
2980,146.9287499999914,-5.899583333456292,0.887309
2981,146.92541666665807,-5.89791666678957,1.61306
2982,154.73124999999118,-5.8937500001226795,0.32689
2983,146.91833333469128,-5.88999999948129,0.364234
2984,106.0279166666599,-5.887083333455962,1.39001
2985,155.26541666665787,-5.887083333455962,0.215686
2986,106.0745833333267,-5.885833333814219,2.44777
2987,120.45291666665912,-5.88541666678924,0.432767
2988,120.45291666665912,-5.87791666678919,0.218844
2989,146.91291666665802,-5.876250000122354,3.47415
2990,155.23708333332445,-5.869583333455637,0.141177
2991,151.27541666665797,-5.868750000122304,0.507062
2992,148.74208333332467,-5.867083333455582,2.15064
2993,155.2045833333243,-5.866666667145751,8.20012
2994,155.2154166666578,-5.864583333455471,2.89218
2995,148.74791666665806,-5.862083333455473,0.127958
2996,146.79874999999151,-5.857083333455307,0.248493
2997,155.1920833333246,-5.856666667144793,0.347378
2998,154.74791666665794,-5.853750000121863,0.253453
2999,146.80291666665835,-5.852083333455141,0.358012
3000,146.89291666665827,-5.852083333455141,0.347483
3001,146.88541666665856,-5.84875000012164,1.93627
3002,148.64791666665792,-5.847916666788365,0.23054
3003,151.30041666665784,-5.847083333455089,0.439883
3004,146.81499999999153,-5.843750003611547,0.227061
3005,146.87541666665845,-5.843750000121702,0.133575
3006,120.45708333332595,-5.840416666788201,1.02414
3007,155.18458333332433,-5.839583333454925,3.88886
3008,146.7700000013541,-5.83916666614482,0.29787
3009,151.30874999999128,-5.838750000121536,0.189582
3010,105.67541666665994,-5.8379166667880895,0.169678
3011,120.4570833333263,-5.8379166667880895,0.380384
3012,146.8491666666581,-5.837083336944829,0.551986
3013,146.83249999999157,-5.836250003611497,5.62097
3014,148.55541666665806,-5.8320833334547615,11.1521
3015,146.767083333325,-5.831250000121315,0.38828
3016,155.18541666665783,-5.830416666787926,2.55971
3017,132.94291666665868,-5.8220833334544295,0.125975
3018,132.70708333332527,-5.815416666787712,0.147614
3019,148.62124999999128,-5.8129166667876575,0.137586
3020,148.01874999999131,-5.810416666787546,1.36924
3021,105.78374999999312,-5.8095833334541,0.592449
3022,155.17958333332456,-5.808750000120824,2.4888
3023,120.46124999999245,-5.807916666787548,0.299762
3024,148.60458333332497,-5.8062500001207695,0.211887
3025,146.74583333332487,-5.802083336944406,3.0629
3026,146.7270833333248,-5.799583333453938,0.130319
3027,155.16874999999118,-5.792916666787164,1.09335
3028,148.46708333332458,-5.790416666787166,0.817186
3029,147.96374999999125,-5.788750000120331,0.244712
3030,105.79374999999311,-5.786250000120276,0.491188
3031,132.79874999999197,-5.786250000120276,0.161293
3032,134.41124999999204,-5.78583333380476,0.216405
3033,148.44208333332472,-5.780416666786834,0.427495
3034,104.47291666665978,-5.779583333453445,0.148615
3035,148.04458333332468,-5.779583333453445,0.973214
3036,132.79041666665887,-5.775416666786725,0.400728
3037,148.42208333332474,-5.775416666786725,1.77203
3038,147.92958333332467,-5.773750000119946,0.802529
3039,148.05208333332484,-5.769583333453284,0.121333
3040,146.67124999999157,-5.768750000119837,0.303362
3041,105.79624999999317,-5.766250000119783,1.17886
3042,146.64458333332504,-5.765416666786393,0.876649
3043,146.65874999999187,-5.763750000119671,0.269976
3044,155.16833333196826,-5.764166666140113,0.297246
3045,147.89874999999165,-5.762916666786396,0.123085
3046,146.62958333332472,-5.760000000468892,0.526542
3047,105.15624999999307,-5.753750000119453,0.240793
3048,147.88791666665793,-5.750416666786009,0.281117
3049,104.44291666666004,-5.743750000119292,0.119346
3050,146.61041666665835,-5.740416666785848,0.711653
3051,146.60458333332497,-5.739583333452515,3.46056
3052,146.60374999999158,-5.73791666678585,3.53423
3053,105.17041666665983,-5.736250000119128,3.59043
3054,151.39958333332447,-5.735416666785795,0.204554
3055,105.58749999999338,-5.729583336943222,4.49453
3056,105.03041666666002,-5.727916666785632,0.271703
3057,155.15624999999113,-5.7262500001189665,4.13468
3058,105.79208333332673,-5.72541666678552,7.71583
3059,105.02291666665974,-5.724583333452188,0.172825
3060,105.58333333332655,-5.724583336943169,6.90397
3061,154.71208333332447,-5.7195833334520785,0.139872
3062,104.98958333332655,-5.71375000011858,0.16033
3063,105.79541666666,-5.702083333451583,4.66874
3064,122.780416666659,-5.702083333451583,0.171227
3065,151.42124999999146,-5.702083333451583,0.253335
3066,155.130416666658,-5.702083333451583,1.01879
3067,119.76541666665946,-5.70125000011825,0.704999
3068,119.77624999999261,-5.70125000011825,2.92602
3069,148.07083333197352,-5.701666666136191,0.553278
3070,119.73124999999266,-5.7004166667849745,2.23767
3071,104.9729166666599,-5.6995833334514145,0.939236
3072,119.69208333332597,-5.698750000118139,0.746658
3073,119.73624999999254,-5.697916666784863,26.5252
3074,122.50041666665925,-5.69791667182983,0.128964
3075,146.56958333332489,-5.694583333451419,1.81397
3076,146.56708333332494,-5.6937500001180865,0.671156
3077,146.5612499999918,-5.691250000117975,0.552258
3078,105.18791666665993,-5.6908333337957515,1.20254
3079,119.66874999999277,-5.689583333451367,1.37007
3080,104.91458333332673,-5.681250000117757,1.04246
3081,148.07791666665798,-5.677916666784313,0.124268
3082,119.8170833333262,-5.677083333451037,3.14236
3083,146.54874999999151,-5.676250000117761,0.625553
3084,119.82458333332613,-5.671250000117595,7.57036
3085,105.53458333332651,-5.670416666784263,0.246968
3086,105.56249999999324,-5.6704166702756424,1.74603
3087,147.80624999999156,-5.669583333450873,0.176937
3088,146.5295833333248,-5.662916666784099,17.9762
3089,147.7987499999913,-5.66208333345071,0.570325
3090,132.71874999999238,-5.660416666783988,0.66861
3091,104.90374999999324,-5.657916666783819,0.124148
3092,105.19291666665987,-5.657916666783819,0.574017
3093,119.65749999999275,-5.6529166702752605,27.3162
3094,155.10541666665767,-5.651250000117102,1.17789
3095,104.87500000134037,-5.650833332799834,0.411597
3096,146.48541666665824,-5.645416666783603,10.4794
3097,146.47874999999158,-5.643750000116938,2.39998
3098,147.7887499999913,-5.643750000116938,0.274362
3099,105.81166666665985,-5.642916670275213,0.170815
3100,154.71874999999113,-5.642083333450216,0.120497
3101,119.84124999999278,-5.639583333450219,0.664364
3102,155.0945833333244,-5.639583333450219,0.324528
3103,122.75291666665908,-5.638750000116772,0.630704
3104,119.84083333332592,-5.635416670274935,0.878417
3105,105.44541666665992,-5.634583333450053,0.211947
3106,151.47874999999112,-5.632083333449998,7.07889
3107,147.77958333332492,-5.631250000116609,0.161838
3108,134.75124999999218,-5.629166667123286,0.121465
3109,119.63541666665958,-5.627500000456507,0.353425
3110,155.08291666665764,-5.624583333449834,0.143891
3111,119.85874999999282,-5.623750000116445,0.453416
3112,122.71874999999238,-5.620416666783115,0.486784
3113,146.39874999999176,-5.617916666783003,0.743701
3114,155.08291666665787,-5.617083333449671,1.81858
3115,119.59416666665959,-5.6162500036081155,0.715028
3116,146.3950000013358,-5.61499999946426,0.734015
3117,146.4062499999916,-5.613750000116227,0.787685
3118,104.7995833333265,-5.611250000116115,2.31051
3119,146.37291666665806,-5.611250000116115,0.618072
3120,119.86624999999253,-5.610416666782783,6.45309
3121,146.3712499999915,-5.607916666782785,4.36399
3122,104.32041666665987,-5.607083333449339,0.35338
3123,146.4620833333247,-5.606250000116063,14.466
3124,151.45916666800122,-5.604999999463757,1.05014
3125,151.45458333332454,-5.601250000115897,0.131218
3126,119.8845833333263,-5.5979166667826235,1.33193
3127,146.29541666665818,-5.595416666782455,0.560987
3128,119.55374999999287,-5.593750000115733,18.6046
3129,146.28041666665854,-5.5912500001157355,1.65262
3130,105.17291666666011,-5.590416666782289,17.7799
3131,146.35958333332496,-5.590416666782289,5.53204
3132,105.18124999999338,-5.587083333448959,4.54092
3133,120.1237499999927,-5.5862500001155695,0.918858
3134,119.90124999999261,-5.585416666782237,0.576739
3135,120.39458333332618,-5.585416666782237,0.1316
3136,120.07374999999286,-5.5845833334488475,1.81704
3137,120.08874999999261,-5.58500000045251,3.4581
3138,120.10124999999266,-5.58500000045251,4.74244
3139,120.13374999999269,-5.584166667119064,4.0177
3140,146.35041666665825,-5.584166667119064,0.324809
3141,122.58916666665914,-5.582916670274187,0.202055
3142,134.63458333332528,-5.58208333344885,0.17191
3143,148.3229166666581,-5.5812500001154035,0.806218
3144,155.0570833333245,-5.5812500001154035,2.24618
3145,120.05791666665937,-5.580416666782128,1.22932
3146,120.05291666665914,-5.578750000115349,3.86569
3147,151.82958333332454,-5.576250000115351,1.01865
3148,155.0520833333244,-5.576250000115351,0.179852
3149,104.29958333332655,-5.575416666781962,0.164308
3150,119.90874999999266,-5.575416666781962,4.68414
3151,120.04041666665933,-5.574583333448686,2.48824
3152,146.25624999999184,-5.574583333448686,0.285937
3153,105.81791666666004,-5.57375000011524,266.702
3154,146.26458333332482,-5.5720833334486315,2.65204
3155,120.15666666665925,-5.571250003607133,4.64663
3156,120.0179166666594,-5.5687500001151875,1.39308
3157,151.44624999999144,-5.567083333448522,0.647851
3158,149.32541666665804,-5.566250000115076,1.33496
3159,149.28958333332457,-5.5654166667817435,0.175696
3160,105.2395833333265,-5.564583333448354,0.206407
3161,120.17291666665949,-5.564583333448354,12.8899
3162,120.01041666665924,-5.563750000115078,4.59622
3163,120.3779166666593,-5.563750000115078,2.17107
3164,146.1979166666581,-5.563750000115078,0.452671
3165,104.73791666666006,-5.562916666781632,0.106167
3166,105.24291666665977,-5.562916666781632,0.761668
3167,151.610416666658,-5.562916666781632,0.208692
3168,105.36999999999324,-5.562083336940532,0.23176
3169,146.18708333332518,-5.560416666781634,2.31582
3170,119.99874999999247,-5.559583333448359,4.91858
3171,120.19624999999269,-5.559583333448359,6.51793
3172,122.89291666665929,-5.558750000114912,0.789821
3173,155.0170833333243,-5.558750000114912,4.49107
3174,150.27624999999148,-5.55791666678158,13.2948
3175,150.28874999999118,-5.55791666678158,0.440769
3176,149.42708333332484,-5.557083333448304,0.105583
3177,119.96291666665923,-5.552916666781471,5.71406
3178,155.0087499999912,-5.552916666781471,3.18267
3179,120.20541666665963,-5.552083333448138,8.04446
3180,150.15124999999125,-5.550416666781302,24.2593
3181,150.1679166666579,-5.550416666781302,1.51522
3182,119.92708333332598,-5.548750000114751,2.1621
3183,150.2008333333248,-5.547083336940261,0.407175
3184,154.88208333332443,-5.547083333447972,0.590367
3185,119.5212499999925,-5.546250000114696,3.20256
3186,119.94374999999263,-5.545416666781307,4.93541
3187,149.73041666665813,-5.545416666781307,0.15836
3188,104.72666666799836,-5.544166666126614,0.115814
3189,119.93749999865429,-5.544166666126614,3.23485
3190,104.5308333333266,-5.5429166702735415,0.366761
3191,154.76458333332482,-5.542916666781252,0.164943
3192,149.6937499999915,-5.542083333447863,2.33121
3193,150.64166666531992,-5.542499999459892,0.124515
3194,151.89124999999115,-5.542083333447863,1.95632
3195,150.1395833333247,-5.54125000011453,9.48191
3196,151.86374999999111,-5.54125000011453,2.13889
3197,146.11791666665818,-5.540416666781141,0.31654
3198,120.36874999999293,-5.538750000114533,0.982272
3199,150.5970833333248,-5.537916666781086,0.150596
3200,146.1687499999914,-5.537083333447697,2.10901
3201,148.5487499999913,-5.537083333447697,0.147391
3202,149.67124999999146,-5.537083333447697,1.78884
3203,154.95291666665776,-5.537083333447697,0.31184
3204,105.24791666665993,-5.536250000114364,0.313301
3205,120.24958333332597,-5.536250000114364,14.3349
3206,151.6437499999912,-5.536250000114364,1.37621
3207,148.54624999999123,-5.535416666781089,0.532015
3208,151.4579166666581,-5.534583333447642,0.10784
3209,104.53458333332674,-5.533750000114367,10.0404
3210,119.43624999999247,-5.530416666780923,14.2409
3211,151.74374999999122,-5.529583333447476,0.475074
3212,150.120416666658,-5.528750000114201,1.35248
3213,149.67124999999146,-5.527916666780925,2.37923
3214,154.75791666665793,-5.527916666780925,0.30255
3215,148.52208333332464,-5.527083333447592,0.16254
3216,150.11541666665812,-5.527083333447592,0.533538
3217,150.5912499999913,-5.527500000447162,2.21298
3218,120.36041666665949,-5.526250000114203,1.81376
3219,122.8487499999926,-5.526666667113773,0.300984
3220,150.3120833333246,-5.52541666678087,0.310314
3221,105.24624999999321,-5.5245833334473105,0.126315
3222,120.35791666665932,-5.523750000114035,3.27822
3223,148.82624999999132,-5.523750000114148,0.110313
3224,120.29583333198957,-5.52166666612527,9.9687
3225,150.71749999999156,-5.52125000360644,4.50796
3226,149.12958333332472,-5.520416666780704,0.224593
3227,149.86708333332456,-5.520416666780704,0.326031
3228,151.5095833333246,-5.520416666780704,0.55971
3229,150.10041666665802,-5.518750000113982,0.901945
3230,104.55041666666006,-5.517916666780593,3.51842
3231,148.51874999999154,-5.517916666780593,0.700854
3232,149.54291666665802,-5.517916666780593,5.09599
3233,104.67708333332666,-5.516250000113871,0.369073
3234,104.6854166666601,-5.516250000113871,2.58851
3235,151.72208333332446,-5.515416666780595,0.269486
3236,147.88291666665828,-5.513750000113873,1.3522
3237,151.69291666665777,-5.513750000113873,6.6349
3238,149.55208333332462,-5.512916666780541,0.359863
3239,151.67458333332456,-5.512916666780541,4.43983
3240,150.33166666665807,-5.511250003606278,1.39366
3241,104.64958333332663,-5.509583333447097,0.166142
3242,148.51708333332465,-5.507916666780432,0.231551
3243,149.1062499999914,-5.507916666780432,0.22026
3244,149.78041666665786,-5.507916666780432,0.105185
3245,146.04874999999151,-5.507083333446985,0.235775
3246,146.0787499999916,-5.506250000113653,2.67664
3247,146.04124999999158,-5.505416666780377,0.172178
3248,149.89374999999143,-5.505416666780377,2.00578
3249,150.09541666665814,-5.503750000113655,2.04427
3250,150.5862499999913,-5.5025000004447975,11.7533
3251,104.20374999999342,-5.499583333446822,0.385448
3252,104.61708333332643,-5.497916666780213,4.23035
3253,146.01208333332488,-5.497916666780213,0.119946
3254,104.60291666665984,-5.496250000113378,0.14296
3255,104.60541666666012,-5.496250000113378,0.629101
3256,145.9154166666583,-5.496250000113378,0.401657
3257,105.25333333332662,-5.495416670272675,0.223955
3258,148.86458333332484,-5.495416666780102,0.605217
3259,146.0312499999916,-5.494583333446826,0.800724
3260,145.99583333332487,-5.492916670272621,0.195882
3261,145.797916666658,-5.492083333446772,0.678279
3262,145.86874999999156,-5.491250000113325,4.15562
3263,119.41541666665921,-5.48958333344666,30.2952
3264,145.77791666665803,-5.486250000113159,0.498925
3265,150.10124999999152,-5.4837500001132184,0.226562
3266,150.90124999999125,-5.4837500001132184,1.33595
3267,104.18124999999338,-5.482916666779772,0.227943
3268,145.76374999999143,-5.4787500001130525,0.373109
3269,150.57749999999123,-5.477916670272293,13.0417
3270,151.9995833333245,-5.477083333446444,0.130904
3271,145.75958333332483,-5.476250000113055,0.235066
3272,145.85958333332474,-5.476250000113055,4.20308
3273,105.31749999999329,-5.4737500036055735,2.1346
3274,145.9395833333249,-5.473750000113,1.83778
3275,150.57083333465732,-5.474166666122414,0.415616
3276,150.38708333332477,-5.472916666779554,0.762119
3277,150.56458333332466,-5.468750000112834,0.12427
3278,150.83041666665804,-5.468750000112834,0.595873
3279,154.77208333332464,-5.468750000112834,0.118782
3280,105.2529166666601,-5.4662500001128365,0.401334
3281,154.7062499999911,-5.464583333446001,0.183945
3282,150.09791666665797,-5.463750000112668,0.42328
3283,150.54541666665784,-5.463750000112668,0.53433
3284,145.75458333332483,-5.4629166667793925,4.55019
3285,149.94541666665805,-5.461666667107636,5.02752
3286,150.54124999999124,-5.4612500001126705,9.35855
3287,150.53791666665813,-5.458750000112502,9.90527
3288,104.12541666665999,-5.458333333773908,2.53348
3289,150.3987499999913,-5.4579166667792265,5.09342
3290,105.26458333332664,-5.4562500001125045,49.0626
3291,105.26624999999319,-5.455416666779058,14.6326
3292,122.60374999999249,-5.455416666779058,9.69078
3293,145.74958333332484,-5.455833333773626,2.9438
3294,152.03958333332457,-5.455416666779058,0.331392
3295,150.5345833333247,-5.4545833334457825,1.44692
3296,105.30624999999344,-5.4529166667790605,5.51503
3297,150.80041666665784,-5.4529166667790605,0.344862
3298,120.4262499999927,-5.452083333445785,17.268
3299,148.43708333332472,-5.450416666779063,0.143698
3300,152.0487499999914,-5.450416666778892,0.135937
3301,119.40624999999272,-5.448750000112341,14.1995
3302,152.052916666658,-5.4479166667788945,0.233899
3303,105.29458333332673,-5.446250000112286,171.845
3304,105.28791666665984,-5.445416666778897,15.9269
3305,148.42291666665824,-5.443750000112175,0.122514
3306,145.73833333465404,-5.432499999453228,2.87785
3307,150.0862499999912,-5.432083333445291,2.38844
3308,150.4849999999915,-5.431250003604816,0.74254
3309,150.0862499999912,-5.430416666778569,7.88338
3310,145.73458333332508,-5.427916666778572,0.255505
3311,119.3829166666593,-5.427083333445125,0.119017
3312,152.0862499999912,-5.42625000011185,0.402431
3313,105.8233333333265,-5.424583336937985,3.05343
3314,150.0837499999917,-5.424583333445128,3.88224
3315,145.73291666665818,-5.423750000111681,0.160358
3316,122.56041666665908,-5.418750000111629,0.106284
3317,122.64541666665923,-5.418750000111629,0.353393
3318,145.7337499999917,-5.414583333444909,7.9846
3319,154.6420833333243,-5.412916666778244,0.186661
3320,122.57260557200482,-5.4128807207605405,0.2126
3321,150.98083333199725,-5.412499999452109,0.796084
3322,122.64041666665946,-5.410416666778076,0.740046
3323,119.3595833333261,-5.402916666777912,0.68003
3324,122.45458333332567,-5.402916666777912,0.322869
3325,104.06791666666004,-5.3970833334444706,0.429332
3326,149.96374999999125,-5.394583333444416,0.433153
3327,122.469583333326,-5.39375000011114,0.444798
3328,154.6820833333245,-5.386250000110806,1.84146
3329,150.06958333332454,-5.383750000110695,0.635961
3330,145.7412499999914,-5.378750000110642,0.486215
3331,123.61458333332575,-5.377916666777196,0.138152
3332,147.20124999999155,-5.375416666777198,0.172237
3333,138.10291666665853,-5.371250000110479,0.137561
3334,145.74708333332478,-5.36958333344387,1.00159
3335,105.81958333332659,-5.366250000110426,0.451372
3336,150.04958333332456,-5.359583333443595,12.5996
3337,147.20208333332494,-5.358750000110263,0.557185
3338,151.0045833333245,-5.356250000110151,1.56664
3339,119.36208333332615,-5.3537500001101535,6.89621
3340,152.13208333332477,-5.3520833334434315,2.00823
3341,154.6862499999911,-5.351250000110099,3.6659
3342,122.61791666665943,-5.34666666709677,0.347651
3343,123.63458333332596,-5.34625000010999,0.390941
3344,150.04958333332456,-5.344166667096545,1.07672
3345,104.03208333332657,-5.342916666776546,0.479528
3346,150.04958333332456,-5.341250000109824,2.30203
3347,152.13458333332449,-5.339583333443102,1.06576
3348,150.05124999999134,-5.3345833334430495,0.890902
3349,119.35791666665943,-5.332083333442938,1.42436
3350,123.63749999999254,-5.328750003602806,0.368834
3351,120.3629166666592,-5.322083333442606,4.55902
3352,122.26791666665918,-5.322083333442606,1.94305
3353,151.005416666658,-5.32125000010933,0.911709
3354,102.10624999999345,-5.317916666775886,0.110739
3355,151.00791666665828,-5.308750000108944,0.428526
3356,152.12208333332467,-5.305833333759608,0.4301
3357,145.75791666665805,-5.300416666775504,12.2738
3358,149.93958333332466,-5.296250000108728,0.57959
3359,104.00874999999337,-5.295416666775338,0.411619
3360,151.015833332007,-5.294999999444997,0.298281
3361,122.28166666665913,-5.291250003601988,0.516346
3362,152.1087500021124,-5.290416666173087,0.561304
3363,102.16291666666001,-5.288750000108621,0.18216
3364,119.37333333332606,-5.2862500036019355,6.20704
3365,120.33458333332578,-5.286250000108566,11.1965
3366,150.01874999999131,-5.286250000108566,0.220725
3367,147.17541666665807,-5.285416666775177,0.397769
3368,149.95291666665787,-5.281250000108457,0.251624
3369,151.02124999999137,-5.278333333757018,2.82188
3370,145.77124999999137,-5.276250000108291,2.75508
3371,121.79541666665932,-5.2737500001082935,0.450967
3372,123.19791666665901,-5.2704166667748495,0.1285
3373,122.71333333332586,-5.26458333693472,0.231339
3374,152.08291666665787,-5.264583333441351,0.463557
3375,122.53958333332594,-5.261250000107964,0.437958
3376,150.067916666658,-5.261250000107964,1.83073
3377,145.77708333332498,-5.258750000107796,4.27226
3378,147.1645833333249,-5.258750000107796,0.16652
3379,151.0337499999912,-5.258750000107909,4.7354
3380,105.86333333332641,-5.253750003601226,30.8312
3381,119.37958333332585,-5.251250000107746,2.03572
3382,122.30874999999241,-5.251250000107746,0.110757
3383,122.5787499999924,-5.251250000107746,3.26426
3384,122.58124999999256,-5.242916666774136,0.104332
3385,150.06958333332454,-5.242083333440746,0.363992
3386,122.03666666665936,-5.240416670267621,0.644428
3387,103.9420833333266,-5.236250000107418,0.120284
3388,152.06416666797054,-5.23583333277486,0.230538
3389,103.91208333332668,-5.234583333440526,0.100997
3390,122.31541666665919,-5.227083333440532,0.293428
3391,120.3141666666595,-5.226250003600626,17.1455
3392,151.0470833333245,-5.223750000107032,4.98714
3393,122.80999999999256,-5.219583336933852,0.133268
3394,147.08124999999131,-5.212083333440148,0.143676
3395,154.71124999999097,-5.2108333337506,0.273568
3396,152.03208333332452,-5.209166667083764,0.160227
3397,121.83124999999245,-5.202083333439873,0.12986
3398,152.02124999999114,-5.196250000106431,0.181809
3399,122.58791666665911,-5.193750000106263,0.262045
3400,119.38916666665932,-5.192916670266584,107.91
3401,103.93124999999344,-5.188750000106211,1.06724
3402,151.99208333332444,-5.184583333439491,0.194739
3403,122.58708333332618,-5.181250000106104,0.204928
3404,138.05124999999225,-5.181250000106104,0.118157
3405,122.92041666665921,-5.177083333439327,0.113918
3406,103.93624999999327,-5.172916666772494,0.254791
3407,105.86124999999339,-5.171250000105772,0.642757
3408,120.27874999999278,-5.170416666772439,15.4655
3409,151.97958333332474,-5.169583333439164,0.133086
